SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
133,1697492253697,3,1,-1,0,{1;2;3},Node Completes Validation,1.0E8,0.0
633,1697492253702,2,3,-1,0,{5;8;6},Node Completes Validation,1.0E8,0.0
726,1697492253702,3,5,-1,0,{4;9;7},Node Completes Validation,1.0E8,0.0
726,1697492253702,3,5,1,2,{4;9;7},Appended On Chain (parentless),1.0E8,0.0
966,1697492253706,2,7,-1,0,{11;10},Node Completes Validation,1.0E8,0.0
966,1697492253706,2,7,3,2,{11;10},Appended On Chain (parentless),1.0E8,0.0
983,1697492253707,1,9,-1,0,{5;1;4;2},Node Completes Validation,1.0E8,0.0
1104,1697492253708,1,11,-1,0,{12;6;3},Node Completes Validation,1.0E8,0.0
1104,1697492253708,1,11,9,2,{12;6;3},Appended On Chain (parentless),1.0E8,0.0
1108,1697492253709,2,13,-1,0,{1;4;2},Node Completes Validation,1.0E8,0.0
1108,1697492253709,2,13,7,3,{1;4;2},Appended On Chain (parentless),1.0E8,0.0
1155,1697492253710,3,15,-1,0,{13;5;6},Node Completes Validation,1.0E8,0.0
1155,1697492253710,3,15,5,3,{13;5;6},Appended On Chain (parentless),1.0E8,0.0
1410,1697492253712,1,17,-1,0,{15;7},Node Completes Validation,1.0E8,0.0
1410,1697492253712,1,17,11,3,{15;7},Appended On Chain (parentless),1.0E8,0.0
1571,1697492253713,3,19,-1,0,{12;14},Node Completes Validation,1.0E8,0.0
1571,1697492253713,3,19,15,4,{12;14},Appended On Chain (parentless),1.0E8,0.0
1621,1697492253714,2,21,-1,0,{12;7;3},Node Completes Validation,1.0E8,0.0
1621,1697492253714,2,21,13,4,{12;7;3},Appended On Chain (parentless),1.0E8,0.0
1697,1697492253715,1,23,-1,0,{8;9},Node Completes Validation,1.0E8,0.0
1697,1697492253715,1,23,17,4,{8;9},Appended On Chain (parentless),1.0E8,0.0
1749,1697492253716,3,25,-1,0,{17;8},Node Completes Validation,1.0E8,0.0
1749,1697492253716,3,25,19,5,{17;8},Appended On Chain (parentless),1.0E8,0.0
1781,1697492253717,1,27,-1,0,{13;11},Node Completes Validation,1.0E8,0.0
1781,1697492253717,1,27,23,5,{13;11},Appended On Chain (parentless),1.0E8,0.0
1841,1697492253718,2,29,-1,0,{16;9},Node Completes Validation,1.0E8,0.0
1841,1697492253718,2,29,21,5,{16;9},Appended On Chain (parentless),1.0E8,0.0
1980,1697492253719,3,31,-1,0,{11;10},Node Completes Validation,1.0E8,0.0
