EventID, SimTime, SysTime, EventType, Node, Object
1,57,1700124568266,Event_NewTransactionArrival,3,1
2,118,1700124568436,Event_NewTransactionArrival,3,2
3,133,1700124568439,Event_NewTransactionArrival,3,3
4,139,1700124568448,Event_NewTransactionArrival,3,4
5,211,1700124568448,Event_NewTransactionArrival,2,5
6,220,1700124568449,Event_NewTransactionArrival,2,6
7,287,1700124568449,Event_NewTransactionArrival,3,7
8,633,1700124568449,Event_NewTransactionArrival,2,8
9,726,1700124568450,Event_NewTransactionArrival,3,9
10,820,1700124568450,Event_NewTransactionArrival,2,10
11,914,1700124568450,Event_TransactionPropagation,1,1
12,920,1700124568451,Event_TransactionPropagation,1,2
13,966,1700124568451,Event_NewTransactionArrival,2,11
14,983,1700124568451,Event_TransactionPropagation,1,4
15,983,1700124568451,Event_TransactionPropagation,1,5
16,994,1700124568451,Event_NewTransactionArrival,1,12
17,1027,1700124568452,Event_TransactionPropagation,3,5
18,1030,1700124568452,Event_TransactionPropagation,1,3
19,1039,1700124568452,Event_TransactionPropagation,2,2
20,1041,1700124568452,Event_TransactionPropagation,2,1
21,1104,1700124568452,Event_TransactionPropagation,1,6
22,1108,1700124568452,Event_TransactionPropagation,2,4
23,1154,1700124568453,Event_TransactionPropagation,3,6
24,1155,1700124568453,Event_NewTransactionArrival,3,13
25,1164,1700124568453,Event_TransactionPropagation,2,3
26,1270,1700124568453,Event_NewTransactionArrival,3,14
27,1395,1700124568454,Event_NewTransactionArrival,1,15
28,1410,1700124568454,Event_TransactionPropagation,1,7
29,1567,1700124568454,Event_TransactionPropagation,1,8
30,1571,1700124568454,Event_TransactionPropagation,3,12
31,1576,1700124568455,Event_TransactionPropagation,2,7
32,1620,1700124568455,Event_TransactionPropagation,3,8
33,1621,1700124568455,Event_TransactionPropagation,2,12
34,1678,1700124568455,Event_NewTransactionArrival,2,16
35,1697,1700124568456,Event_TransactionPropagation,1,9
36,1749,1700124568456,Event_NewTransactionArrival,3,17
37,1780,1700124568456,Event_TransactionPropagation,1,11
38,1781,1700124568456,Event_TransactionPropagation,1,13
39,1826,1700124568456,Event_TransactionPropagation,3,11
40,1841,1700124568457,Event_TransactionPropagation,2,9
41,1874,1700124568457,Event_TransactionPropagation,2,13
42,1918,1700124568457,Event_TransactionPropagation,1,10
43,1980,1700124568457,Event_TransactionPropagation,3,10
44,2136,1700124568457,Event_NewTransactionArrival,2,18
45,2207,1700124568458,Event_NewTransactionArrival,3,19
46,2239,1700124568458,Event_TransactionPropagation,1,14
47,2242,1700124568458,Event_NewTransactionArrival,3,20
48,2383,1700124568459,Event_TransactionPropagation,2,14
49,2513,1700124568459,Event_TransactionPropagation,3,15
50,2517,1700124568459,Event_NewTransactionArrival,2,21
51,2570,1700124568459,Event_TransactionPropagation,1,17
52,2574,1700124568459,Event_TransactionPropagation,1,16
53,2611,1700124568460,Event_TransactionPropagation,2,15
54,2625,1700124568460,Event_TransactionPropagation,3,16
55,2688,1700124568460,Event_NewTransactionArrival,1,22
56,2693,1700124568460,Event_TransactionPropagation,2,17
57,2785,1700124568461,Event_NewTransactionArrival,2,23
58,2816,1700124568461,Event_TransactionPropagation,1,19
59,2907,1700124568461,Event_TransactionPropagation,2,19
60,2965,1700124568461,Event_TransactionPropagation,1,20
61,3073,1700124568461,Event_TransactionPropagation,2,20
62,3187,1700124568462,Event_TransactionPropagation,1,21
63,3225,1700124568462,Event_TransactionPropagation,3,21
64,3233,1700124568462,Event_NewTransactionArrival,1,24
65,3290,1700124568471,Event_NewTransactionArrival,1,25
66,3293,1700124568471,Event_NewTransactionArrival,1,26
67,3306,1700124568471,Event_TransactionPropagation,1,18
68,3306,1700124568473,Event_NewTransactionArrival,3,27
69,3372,1700124568474,Event_TransactionPropagation,3,18
70,3490,1700124568474,Event_TransactionPropagation,3,22
71,3530,1700124568474,Event_NewTransactionArrival,1,28
72,3560,1700124568474,Event_TransactionPropagation,2,22
73,3616,1700124568475,Event_NewTransactionArrival,1,29
74,3637,1700124568475,Event_TransactionPropagation,1,23
75,3685,1700124568478,Event_TransactionPropagation,3,23
76,3949,1700124568478,Event_NewTransactionArrival,1,30
77,3959,1700124568478,Event_NewTransactionArrival,3,31
78,3978,1700124568479,Event_NewTransactionArrival,2,32
79,3991,1700124568482,Event_TransactionPropagation,3,24
80,4003,1700124568482,Event_NewTransactionArrival,2,33
81,4006,1700124568483,Event_NewTransactionArrival,2,34
82,4023,1700124568484,Event_NewTransactionArrival,2,35
83,4041,1700124568484,Event_NewTransactionArrival,2,36
84,4057,1700124568486,Event_TransactionPropagation,2,24
85,4077,1700124568486,Event_TransactionPropagation,3,28
86,4087,1700124568488,Event_NewTransactionArrival,2,37
